secid,date,symbol,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,index_flag,issuer,exercise_style
108105,19960104,0AA94.AF,19960120,,C,535000,80.5,81.5,0,0,,11179183,1,CBOE S&P 500 INDEX,E
108105,19960104,0AB57.D9,19960316,,P,570000,1.625,1.875,0,4907,0.151083,11229145,1,CBOE S&P 500 INDEX,E
108105,19960104,0AB57.F1,19960316,,C,590000,32.875,33.875,0,408,0.113291,11229169,1,CBOE S&P 500 INDEX,E
108105,19960104,0AC0D.83,19960622,19960104,P,650000,32,33,5,1057,0.111217,11275651,1,CBOE S&P 500 INDEX,E
108105,19960104,0AB60.49,19971220,,C,500000,143.125,144.125,0,0,0.157352,11231305,1,CBOE S&P 500 INDEX,E
108105,19960104,0AC0F.AE,19960622,19960104,P,425000,0.125,0.3125,205,3270,0.237908,11276206,1,CBOE S&P 500 INDEX,E
108105,19960104,0ABDB.F5,19960316,,C,570000,50.375,51.375,0,1696,,11262965,1,CBOE S&P 500 INDEX,E
108105,19960104,0ACC2.5E,19960316,,C,535000,83.625,84.625,0,0,,11321950,1,CBOE S&P 500 INDEX,E
108105,19960104,0ACC5.46,19960120,,C,580000,35.875,36.875,0,1004,,11322694,1,CBOE S&P 500 INDEX,E
108105,19960104,0AC1F.B1,19960316,19960104,P,630000,17.125,17.875,50,4858,0.118638,11280305,1,CBOE S&P 500 INDEX,E
108105,19960104,0AC5C.06,19960316,,P,675000,54.5,55.5,0,1535,0.148624,11295750,1,CBOE S&P 500 INDEX,E
108105,19960104,0AE8A.3C,19960120,19960104,P,630000,14.25,15,1755,2870,0.154451,11438652,1,CBOE S&P 500 INDEX,E
108105,19960104,0ADDD.24,19960217,19960104,C,660000,0.3125,0.4375,10,811,0.105761,11394340,1,CBOE S&P 500 INDEX,E
108105,19960104,0AE1E.D2,19960120,19960104,P,540000,0.0625,0.125,8,6914,0.290647,11411154,1,CBOE S&P 500 INDEX,E
108105,19960104,0AD06.00,19960921,,C,580000,57.75,58.75,0,1361,0.139879,11339264,1,CBOE S&P 500 INDEX,E
108105,19960104,0ACD4.02,19960120,,C,590000,26.25,27.25,0,6914,,11326466,1,CBOE S&P 500 INDEX,E
108105,19960104,0ACD5.8D,19960217,19960104,C,620000,8,8.5,209,4090,0.099041,11326861,1,CBOE S&P 500 INDEX,E
108105,19960104,0AE9A.88,19960120,,P,565000,0.25,0.375,0,3412,0.243312,11442824,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF49.17,19960622,19960104,P,550000,3.375,3.625,60,451,0.159947,11487511,1,CBOE S&P 500 INDEX,E
108105,19960104,0ADB5.27,19960120,,C,555000,60.5,61.5,0,1056,,11384103,1,CBOE S&P 500 INDEX,E
108105,19960104,0AD4C.D4,19960120,19960104,P,600000,1.625,1.875,1820,1425,0.162119,11357396,1,CBOE S&P 500 INDEX,E
108105,19960104,0ADEF.47,19960921,,P,550000,5.625,6.125,0,361,0.157117,11398983,1,CBOE S&P 500 INDEX,E
108105,19960104,0AD85.C9,19960921,,C,590000,50.375,51.375,0,132,0.137102,11371977,1,CBOE S&P 500 INDEX,E
108105,19960104,0AED5.D1,19960316,,P,475000,0.125,0.25,0,6828,0.260032,11458001,1,CBOE S&P 500 INDEX,E
108105,19960104,0AE31.2C,19960316,,C,595000,28.625,29.625,0,94,0.110925,11415852,1,CBOE S&P 500 INDEX,E
108105,19960104,0AFC8.D9,19960217,,C,590000,29.625,30.625,0,350,0.086515,11520217,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF58.45,19960921,,C,625000,27.75,28.75,0,3780,0.12576,11491397,1,CBOE S&P 500 INDEX,E
108105,19960104,0AEE0.2B,19960217,,P,640000,23.25,24.25,0,620,0.130934,11460651,1,CBOE S&P 500 INDEX,E
108105,19960104,0AD8D.65,19960217,19960104,P,600000,3.875,4.125,9583,2660,0.137195,11373925,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF93.7E,19970621,,C,575000,77.125,79.125,0,1250,0.142652,11506558,1,CBOE S&P 500 INDEX,E
108105,19960104,0B000.E6,19960120,19960104,C,610000,10,10.375,444,5905,0.100806,11534566,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF1D.40,19970621,,P,600000,22,24,0,2328,0.143729,11476288,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF59.08,19961221,,P,425000,0.875,1.125,0,1559,0.210587,11491592,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF5E.1A,19971220,,P,625000,34,35,0,0,0.142465,11492890,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF99.08,19960120,,P,535000,0,0.125,0,1623,0.293948,11507976,1,CBOE S&P 500 INDEX,E
108105,19960104,0AE41.9F,19960316,,C,575000,46,47,0,5157,0.106527,11420063,1,CBOE S&P 500 INDEX,E
108105,19960104,0B072.89,19960316,19960104,P,625000,14.375,15.125,253,9965,0.119935,11563657,1,CBOE S&P 500 INDEX,E
108105,19960104,0AF32.32,19960921,,C,600000,43.125,44.125,0,9,0.132744,11481650,1,CBOE S&P 500 INDEX,E
108105,19960104,0AFE1.1F,19961221,,P,475000,2.375,2.75,0,4986,0.191161,11526431,1,CBOE S&P 500 INDEX,E
108105,19960104,0B0B2.A4,19960622,,P,400000,0.0625,0.25,0,2798,0.261012,11580068,1,CBOE S&P 500 INDEX,E
108105,19960104,0B07D.0C,19960921,,C,525000,103.5,104.5,0,27,0.152352,11566348,1,CBOE S&P 500 INDEX,E
108105,19960104,0B12D.FA,19961221,,C,575000,67.5,68.5,0,1285,0.14295,11611642,1,CBOE S&P 500 INDEX,E
108105,19960104,0B07E.97,19971220,,C,550000,107.5,108.5,0,0,0.161117,11566743,1,CBOE S&P 500 INDEX,E
108105,19960104,0B046.35,19960120,19960104,P,605000,2.5,2.75,1502,5472,0.157465,11552309,1,CBOE S&P 500 INDEX,E
108105,19960104,0B0F6.AD,19960120,19960104,C,625000,2.25,2.5,2671,252,0.102468,11597485,1,CBOE S&P 500 INDEX,E
108105,19960104,0B0F9.16,19960316,,P,640000,23.625,24.625,0,20,0.118627,11598102,1,CBOE S&P 500 INDEX,E
108105,19960104,0B134.F0,19960316,,C,550000,69.125,70.125,0,5101,,11613424,1,CBOE S&P 500 INDEX,E
108105,19960104,0B084.C8,19961221,,C,400000,221.25,222.25,0,119,,11568328,1,CBOE S&P 500 INDEX,E
108105,19960104,0B136.C6,19960921,,P,580000,10,10.375,0,1805,0.14334,11613894,1,CBOE S&P 500 INDEX,E
108105,19960104,0B136.D2,19960622,,P,500000,1.25,1.625,0,138,0.198591,11613906,1,CBOE S&P 500 INDEX,E
108105,19960104,0B0C3.3A,19960622,19960104,P,600000,10.5,11,16,3058,0.130744,11584314,1,CBOE S&P 500 INDEX,E
108105,19960104,0B027.F5,19960622,19960104,C,675000,3,3.25,220,9593,0.102065,11544565,1,CBOE S&P 500 INDEX,E
108105,19960104,0B1E7.40,19970621,,P,625000,30.375,31.375,0,902,0.136785,11659072,1,CBOE S&P 500 INDEX,E
108105,19960104,0B1E8.E1,19960120,19960104,P,585000,0.875,1,329,2060,0.206455,11659489,1,CBOE S&P 500 INDEX,E
108105,19960104,0B0C8.75,19960622,,C,570000,58.375,59.375,0,185,0.132377,11585653,1,CBOE S&P 500 INDEX,E
108105,19960104,0B143.34,19960120,19960104,P,615000,5.25,5.5,3518,2814,0.144998,11617076,1,CBOE S&P 500 INDEX,E
108105,19960104,0B0CF.98,19960921,,C,700000,3.25,3.625,0,1272,0.106412,11587480,1,CBOE S&P 500 INDEX,E
108105,19960104,0B2E5.72,19960120,,C,645000,0.125,0.25,0,221,0.116754,11724146,1,CBOE S&P 500 INDEX,E
108105,19960104,0B1F7.97,19960120,,P,635000,18.75,19.5,0,428,0.172713,11663255,1,CBOE S&P 500 INDEX,E
108105,19960104,0B1C6.C4,19960217,,C,610000,13.75,14.5,0,492,0.099521,11650756,1,CBOE S&P 500 INDEX,E
108105,19960104,0B235.1A,19960622,19960104,P,580000,6.75,7.25,1,8074,0.143437,11679002,1,CBOE S&P 500 INDEX,E
108105,19960104,0B269.29,19960316,,P,660000,40.25,41.25,0,40,0.128737,11692329,1,CBOE S&P 500 INDEX,E
108105,19960104,0B0A2.D8,19960316,19960104,P,580000,2.75,3.125,25,474,0.149838,11576024,1,CBOE S&P 500 INDEX,E
108105,19960104,0B159.2C,19961221,,C,625000,34.375,35.375,0,1340,0.128878,11622700,1,CBOE S&P 500 INDEX,E
108105,19960104,0B205.8F,19960622,,C,560000,67.125,68.125,0,1230,0.136726,11666831,1,CBOE S&P 500 INDEX,E
108105,19960104,0B127.14,19961221,,P,650000,37.625,38.625,0,60,0.126704,11609876,1,CBOE S&P 500 INDEX,E
108105,19960104,0B2F7.7B,19960217,,P,565000,0.9375,1.1875,0,4583,0.182371,11728763,1,CBOE S&P 500 INDEX,E
108105,19960104,0B244.6C,19971220,,C,600000,73.375,74.375,0,0,0.148031,11682924,1,CBOE S&P 500 INDEX,E
108105,19960104,0B2FD.E3,19971220,,P,525000,8.75,13.75,0,0,0.164639,11730403,1,CBOE S&P 500 INDEX,E
108105,19960104,0B24E.05,19960622,19960104,P,585000,7.25,7.75,34,2891,0.137891,11685381,1,CBOE S&P 500 INDEX,E
108105,19960104,0B211.E8,19971220,,P,675000,54.25,55.25,0,0,0.130953,11669992,1,CBOE S&P 500 INDEX,E
108105,19960104,0B33E.95,19960120,,P,545000,0.0625,0.125,0,3897,0.27311,11746965,1,CBOE S&P 500 INDEX,E
108105,19960104,0B216.93,19960217,19960104,C,650000,0.4375,0.6875,12,7179,0.092175,11671187,1,CBOE S&P 500 INDEX,E
108105,19960104,0B2CF.11,19960120,,C,575000,40.75,41.75,0,651,,11718417,1,CBOE S&P 500 INDEX,E
108105,19960104,0B387.38,19960622,19960104,P,620000,17,17.75,51,9151,0.123482,11765560,1,CBOE S&P 500 INDEX,E
108105,19960104,0B3EC.60,19960622,,C,425000,194.375,195.375,0,360,,11791456,1,CBOE S&P 500 INDEX,E
108105,19960104,0B221.DC,19960120,19960104,P,570000,0.375,0.5,13,9205,0.237205,11674076,1,CBOE S&P 500 INDEX,E
108105,19960104,0B314.25,19960622,,C,590000,42.25,43.25,0,5602,0.126718,11736101,1,CBOE S&P 500 INDEX,E
108105,19960104,0B3F3.99,19960217,19960104,C,625000,7,7.5,294,3120,0.113911,11793305,1,CBOE S&P 500 INDEX,E
108105,19960104,0B415.34,19960217,19960104,P,645000,27.375,28.375,100,100,0.133977,11801908,1,CBOE S&P 500 INDEX,E
108105,19960104,0B3D2.BB,19960316,19960104,P,650000,31.5,32.5,1,758,0.121991,11784891,1,CBOE S&P 500 INDEX,E
108105,19960104,09B4B.56,19960120,19960104,P,525000,0,0.125,100,3725,0.328031,10177366,1,CBOE S&P 500 INDEX,E
108105,19960104,09B4C.F9,19960316,19960104,C,625000,9.125,9.875,463,5037,0.103697,10177785,1,CBOE S&P 500 INDEX,E
108105,19960105,09AD3.04,19960316,19960105,P,530000,0.625,0.75,253,1445,0.200108,10146564,1,CBOE S&P 500 INDEX,E
108105,19960105,09C49.C1,19960316,19960105,P,550000,1,1.375,623,2735,0.179154,10242497,1,CBOE S&P 500 INDEX,E
108105,19960105,098D6.C9,19960217,,C,570000,48.25,49.25,0,90,0.11611,10016457,1,CBOE S&P 500 INDEX,E
108105,19960105,09B8D.B1,19960316,19960104,C,580000,41.125,42.125,0,7330,0.125247,10194353,1,CBOE S&P 500 INDEX,E
108105,19960105,09C09.A2,19960316,,C,560000,59.125,60.125,0,5549,,10226082,1,CBOE S&P 500 INDEX,E
108105,19960105,09C0A.41,19960921,,C,520000,108.25,109.25,0,0,0.172405,10226241,1,CBOE S&P 500 INDEX,E
108105,19960105,098E1.23,19960622,,C,595000,38.375,39.375,0,195,0.130466,10019107,1,CBOE S&P 500 INDEX,E
108105,19960105,09B94.13,19961221,19960105,P,400000,0.5625,0.8125,80,1682,0.224427,10195987,1,CBOE S&P 500 INDEX,E
108105,19960105,09BD1.A4,19971220,,P,575000,21,22,0,0,0.15686,10211748,1,CBOE S&P 500 INDEX,E
108105,19960105,099D6.78,19970621,19960104,P,700000,68.125,69.125,0,900,0.118111,10081912,1,CBOE S&P 500 INDEX,E
108105,19960105,098A3.1A,19960316,19960105,C,600000,24.625,25.375,50,5648,0.118498,10003226,1,CBOE S&P 500 INDEX,E
108105,19960105,09C60.78,19960921,,C,550000,82.25,83.25,0,239,0.160585,10248312,1,CBOE S&P 500 INDEX,E
108105,19960105,09C63.EE,19960217,,C,580000,38.25,39.25,0,200,0.087024,10249198,1,CBOE S&P 500 INDEX,E
108105,19960105,098B6.4F,19970621,19960104,P,550000,11.625,13.25,0,3282,0.158398,10008143,1,CBOE S&P 500 INDEX,E
108105,19960105,09C69.1E,19960316,19960104,P,560000,1.5,1.75,0,2971,0.169804,10250526,1,CBOE S&P 500 INDEX,E
108105,19960105,09AB1.B9,19960120,19960105,C,550000,65.125,66.25,200,2062,,10138041,1,CBOE S&P 500 INDEX,E
108105,19960105,09C26.05,19961221,19960105,P,575000,12.125,12.875,21,4591,0.147938,10233349,1,CBOE S&P 500 INDEX,E
108105,19960105,09B31.FD,19960316,19960105,P,525000,0.4375,0.625,239,7759,0.201003,10170877,1,CBOE S&P 500 INDEX,E
108105,19960105,09B02.A1,19960921,,C,575000,61.5,62.5,0,681,0.147058,10158753,1,CBOE S&P 500 INDEX,E
108105,19960105,099F0.8E,19960921,,P,585000,11.375,12.125,0,512,0.14332,10088590,1,CBOE S&P 500 INDEX,E
108105,19960105,09ABE.0A,19960622,19960105,P,575000,6,6.5,9,5987,0.144872,10141194,1,CBOE S&P 500 INDEX,E
108105,19960105,09BF1.B6,19960316,,C,665000,0.375,0.625,0,421,0.094947,10219958,1,CBOE S&P 500 INDEX,E
108105,19960105,09BF2.B7,19960622,19960105,C,550000,75.125,76.125,10,7918,0.141453,10220215,1,CBOE S&P 500 INDEX,E
108105,19960105,09BBC.DE,19960120,19960105,C,525000,90.25,91.25,200,544,,10206430,1,CBOE S&P 500 INDEX,E
108105,19960105,09C3B.52,19970621,,P,575000,16.375,18,0,1766,0.151112,10238802,1,CBOE S&P 500 INDEX,E
108105,19960105,098D3.63,19960217,19960105,P,620000,10.125,10.375,562,5779,0.117909,10015587,1,CBOE S&P 500 INDEX,E
108105,19960105,09908.E0,19960921,19960104,P,450000,1.3125,1.5625,0,1608,0.223905,10029280,1,CBOE S&P 500 INDEX,E
108105,19960105,099FB.C7,19960217,,C,655000,0.375,0.625,0,1702,0.104774,10091463,1,CBOE S&P 500 INDEX,E
108105,19960105,099C9.98,19960316,19960105,P,600000,6.125,6.25,267,5792,0.133906,10078616,1,CBOE S&P 500 INDEX,E
108105,19960105,09A49.0B,19960316,19960105,P,615000,10.25,10.875,1790,9132,0.123082,10111243,1,CBOE S&P 500 INDEX,E
108105,19960105,099FF.DB,19960921,19960105,P,590000,12.5,13.25,1,2159,0.141299,10092507,1,CBOE S&P 500 INDEX,E
108105,19960105,09C90.0D,19960316,19960104,C,555000,63.875,64.875,0,141,,10260493,1,CBOE S&P 500 INDEX,E
108105,19960105,09C97.7C,19960316,,C,565000,54.5,55.5,0,1704,0.106434,10262396,1,CBOE S&P 500 INDEX,E
108105,19960105,09C98.07,19960120,,C,540000,75.125,76.125,0,108,,10262535,1,CBOE S&P 500 INDEX,E
108105,19960105,09C9C.D3,19971220,,C,700000,24.125,25.125,0,20,0.127312,10263763,1,CBOE S&P 500 INDEX,E
108105,19960105,09CA2.C9,19960120,,C,400000,214.75,215.75,0,7020,,10265289,1,CBOE S&P 500 INDEX,E
108105,19960105,09D05.86,19971220,,C,675000,33.625,34.625,0,0,0.132485,10290566,1,CBOE S&P 500 INDEX,E
108105,19960105,09CA7.31,19961221,,C,475000,152.125,153.125,0,1465,0.182277,10266417,1,CBOE S&P 500 INDEX,E
108105,19960105,09DF8.41,19960921,,C,650000,16,16.75,0,2660,0.121519,10352705,1,CBOE S&P 500 INDEX,E
108105,19960105,09EF9.92,19960217,19960105,C,640000,1.6875,1.875,118,5190,0.100649,10418578,1,CBOE S&P 500 INDEX,E
108105,19960105,09EFC.07,19960316,19960105,P,450000,0.0625,0.125,200,6953,0.283819,10419207,1,CBOE S&P 500 INDEX,E
108105,19960105,09F72.0A,19960120,19960105,C,630000,0.75,0.875,2416,5947,0.098298,10449418,1,CBOE S&P 500 INDEX,E
108105,19960105,09CD8.9D,19970621,,C,625000,45.5,46.5,0,988,0.133679,10279069,1,CBOE S&P 500 INDEX,E
108105,19960105,09CD8.FA,19960622,19960104,C,700000,0.75,1,0,20,0.100428,10279162,1,CBOE S&P 500 INDEX,E
108105,19960105,0995C.60,19970621,,C,700000,15.125,15.875,0,111,0.121422,10050656,1,CBOE S&P 500 INDEX,E
108105,19960105,09E43.AC,19960316,19960105,C,615000,14.25,15,876,2012,0.111133,10372012,1,CBOE S&P 500 INDEX,E
108105,19960105,09E44.BC,19961221,,C,700000,6.75,7.25,0,161,0.113344,10372284,1,CBOE S&P 500 INDEX,E
108105,19960105,09D8E.E4,19960622,,C,400000,218.375,219.375,0,29,,10325732,1,CBOE S&P 500 INDEX,E
108105,19960105,09CDF.09,19960120,19960105,P,590000,0.875,0.9375,3165,394,0.182464,10280713,1,CBOE S&P 500 INDEX,E
108105,19960105,09DCD.A4,19960622,,C,625000,19,19.75,0,612,0.117216,10341796,1,CBOE S&P 500 INDEX,E
108105,19960105,09CE4.D2,19960120,19960105,C,640000,0.1875,0.25,130,6592,0.109768,10282194,1,CBOE S&P 500 INDEX,E
108105,19960105,09F47.7B,19960921,19960104,P,500000,3.375,3.75,0,2846,0.199977,10438523,1,CBOE S&P 500 INDEX,E
108105,19960105,09D98.8A,19960622,,C,600000,34.75,35.75,0,9837,0.12834,10328202,1,CBOE S&P 500 INDEX,E
108105,19960105,09968.5C,19971220,,P,550000,16.25,17,0,0,0.16416,10053724,1,CBOE S&P 500 INDEX,E
108105,19960105,09F4B.66,19961221,,C,675000,12.875,13.625,0,930,0.118944,10439526,1,CBOE S&P 500 INDEX,E
108105,19960105,09D9E.A9,19960622,19960105,C,525000,97.75,98.75,10,4843,0.134457,10329769,1,CBOE S&P 500 INDEX,E
108105,19960105,09F89.01,19960622,,C,585000,46,47,0,5475,0.134682,10455297,1,CBOE S&P 500 INDEX,E
108105,19960105,09FB1.C9,19960217,19960105,P,605000,5,5.25,884,8758,0.130895,10465737,1,CBOE S&P 500 INDEX,E
108105,19960105,0996E.67,19960217,19960105,P,625000,12.875,13.625,1004,2049,0.120273,10055271,1,CBOE S&P 500 INDEX,E
108105,19960105,09D69.A9,19960120,19960105,P,595000,1.0625,1.25,1017,8211,0.168205,10316201,1,CBOE S&P 500 INDEX,E
108105,19960105,09D6A.71,19960217,,C,555000,62.625,63.625,0,1950,,10316401,1,CBOE S&P 500 INDEX,E
108105,19960105,09D6B.77,19961221,,C,450000,174.75,175.75,0,28,0.181803,10316663,1,CBOE S&P 500 INDEX,E
108105,19960105,09E63.A0,19960316,,C,400000,216.125,217.125,0,416,,10380192,1,CBOE S&P 500 INDEX,E
108105,19960105,09DE8.A8,19971220,,C,625000,58,59,0,0,0.143058,10348712,1,CBOE S&P 500 INDEX,E
108105,19960105,09F5C.38,19960921,,P,520000,4.875,5.25,0,902,0.190875,10443832,1,CBOE S&P 500 INDEX,E
108105,19960105,09CFD.73,19960622,,C,475000,145.625,146.625,0,2700,,10288499,1,CBOE S&P 500 INDEX,E
108105,19960105,09E29.98,19960622,,C,500000,121.5,122.5,0,2990,,10365336,1,CBOE S&P 500 INDEX,E
108105,19960105,09D73.5B,19960316,19960104,C,660000,0.625,0.875,0,340,0.094507,10318683,1,CBOE S&P 500 INDEX,E
108105,19960105,09E68.10,19960316,19960105,C,675000,0.1875,0.3125,30,2178,0.098396,10381328,1,CBOE S&P 500 INDEX,E
108105,19960105,09D73.AC,19971220,,C,650000,44.75,45.75,0,0,0.137142,10318764,1,CBOE S&P 500 INDEX,E
108105,19960105,09FC0.F3,19960316,19960105,C,650000,1.6875,1.9375,180,6455,0.097292,10469619,1,CBOE S&P 500 INDEX,E
108105,19960105,09E68.F3,19960120,19960105,C,650000,0.0625,0.125,25,642,0.128507,10381555,1,CBOE S&P 500 INDEX,E
108105,19960105,09D00.37,19960217,19960105,C,560000,57.75,58.75,500,5900,,10289207,1,CBOE S&P 500 INDEX,E
108105,19960105,09FC2.85,19960316,19960105,C,620000,11.25,12,419,3111,0.107514,10470021,1,CBOE S&P 500 INDEX,E
108105,19960105,09DF5.BA,19960316,,C,645000,2.375,2.75,0,205,0.097325,10352058,1,CBOE S&P 500 INDEX,E
108105,19960105,09F28.E5,19960217,19960105,P,630000,16,16.75,6,7396,0.119482,10430693,1,CBOE S&P 500 INDEX,E
108105,19960105,09983.14,19960217,19960105,C,615000,10.25,11,7,1365,0.104158,10060564,1,CBOE S&P 500 INDEX,E
108105,19960105,09F6B.49,19960622,19960105,C,620000,21.75,22.75,11,866,0.119721,10447689,1,CBOE S&P 500 INDEX,E
108105,19960105,09F2C.86,19960316,19960105,P,565000,1.875,2.125,10,5463,0.167281,10431622,1,CBOE S&P 500 INDEX,E
108105,19960105,09D03.E2,19960316,19960105,C,610000,18.125,18.5,570,1329,0.118608,10290146,1,CBOE S&P 500 INDEX,E
108105,19960105,09FCC.F1,19960921,19960105,P,525000,5.75,6.25,3,1826,0.193527,10472689,1,CBOE S&P 500 INDEX,E
108105,19960105,0A02F.38,19970621,19960104,P,500000,6,6.875,0,1488,0.175172,10497848,1,CBOE S&P 500 INDEX,E
108105,19960105,0A074.E2,19960217,19960104,P,570000,1.25,1.5,0,8742,0.178882,10515682,1,CBOE S&P 500 INDEX,E
108105,19960105,0A03A.FD,19961221,,C,600000,49.25,50.25,0,761,0.137395,10500861,1,CBOE S&P 500 INDEX,E
108105,19960105,0A03B.B9,19960316,19960105,P,540000,0.875,1.125,233,9644,0.193666,10501049,1,CBOE S&P 500 INDEX,E
108105,19960105,0A0B0.CA,19960120,,P,640000,23.75,24.75,0,970,0.184633,10531018,1,CBOE S&P 500 INDEX,E
108105,19960105,0A0B1.9C,19960622,19960105,C,650000,8.125,8.625,110,6354,0.106913,10531228,1,CBOE S&P 500 INDEX,E
108105,19960105,0A0B2.40,19970621,,C,675000,23.25,24.25,0,1450,0.126612,10531392,1,CBOE S&P 500 INDEX,E
108105,19960105,0A264.50,19960120,,C,545000,70.125,71.125,0,573,,10642512,1,CBOE S&P 500 INDEX,E
108105,19960105,0A1EF.13,19960316,19960104,C,605000,20.625,21.625,0,181,0.114371,10612499,1,CBOE S&P 500 INDEX,E
108105,19960105,0A0FB.DD,19960316,,P,535000,0.8125,1,0,51,0.200254,10550237,1,CBOE S&P 500 INDEX,E
108105,19960105,0A086.E6,19960217,19960105,P,500000,0.0625,0.1875,100,110,0.26314,10520294,1,CBOE S&P 500 INDEX,E
108105,19960105,0A0FC.E5,19960316,19960105,P,590000,4.125,4.5,14,7309,0.141615,10550501,1,CBOE S&P 500 INDEX,E
108105,19960105,0A103.55,19960120,,P,555000,0.125,0.25,0,862,0.268052,10552149,1,CBOE S&P 500 INDEX,E
108105,19960105,0A235.1C,19960316,,C,450000,166.75,167.75,0,424,,10630428,1,CBOE S&P 500 INDEX,E
108105,19960105,0A183.E3,19960217,19960105,P,550000,0.5,0.625,200,1235,0.196976,10585059,1,CBOE S&P 500 INDEX,E
108105,19960105,0A1BE.09,19960622,19960104,P,590000,8.75,9,0,6257,0.136981,10599945,1,CBOE S&P 500 INDEX,E
108105,19960105,0A144.B9,19960217,,C,600000,20.75,21.75,0,398,0.109322,10568889,1,CBOE S&P 500 INDEX,E
108105,19960105,0A18C.0F,19960120,,P,645000,28.625,29.625,0,0,0.206015,10587151,1,CBOE S&P 500 INDEX,E
108105,19960105,0A065.8A,19960120,19960105,C,600000,16.5,17.25,500,1090,,10511754,1,CBOE S&P 500 INDEX,E
108105,19960105,0A324.73,19960622,,P,660000,39,40,0,40,0.103841,10691699,1,CBOE S&P 500 INDEX,E
108105,19960105,0A0D2.6D,19960316,19960105,P,500000,0.375,0.5625,35,463,0.24526,10539629,1,CBOE S&P 500 INDEX,E
108105,19960105,0A2BA.5D,19960316,,C,540000,78.25,79.25,0,2843,,10664541,1,CBOE S&P 500 INDEX,E
108105,19960105,0A028.03,19960316,19960105,P,605000,6.75,7.25,18,1454,0.125902,10496003,1,CBOE S&P 500 INDEX,E
108105,19960105,0A2F0.9E,19971220,,C,575000,89.75,90.75,0,0,0.157651,10678430,1,CBOE S&P 500 INDEX,E
108105,19960105,0A207.C8,19960316,19960105,P,585000,3.25,3.625,353,1835,0.143121,10618824,1,CBOE S&P 500 INDEX,E
108105,19960105,0A151.21,19961221,,C,650000,22,23,0,2428,0.125114,10572065,1,CBOE S&P 500 INDEX,E
108105,19960105,0A1D1.20,19961221,,P,375000,0.25,0.5,0,1239,0.23226,10604832,1,CBOE S&P 500 INDEX,E
108105,19960105,0A2C1.DE,19960316,19960105,P,620000,12.125,12.875,3173,643,0.119152,10666462,1,CBOE S&P 500 INDEX,E
108105,19960105,0A0A7.DC,19960921,19960105,P,595000,13.75,14.5,1,31,0.139455,10528732,1,CBOE S&P 500 INDEX,E
108105,19960105,0A248.F2,19960622,,C,660000,5.125,5.625,0,45,0.102352,10635506,1,CBOE S&P 500 INDEX,E
108105,19960105,0A15B.AD,19960120,19960105,P,575000,0.375,0.5,828,5526,0.220164,10574765,1,CBOE S&P 500 INDEX,E
108105,19960105,0A2C6.5C,19971220,,C,525000,124.375,125.375,0,0,0.163695,10667612,1,CBOE S&P 500 INDEX,E
108105,19960105,0A35B.31,19960217,19960104,C,595000,24.875,25.875,0,34,0.109722,10705713,1,CBOE S&P 500 INDEX,E
108105,19960105,0A2C9.07,19960120,19960105,P,530000,0.0625,0.125,500,2025,0.334963,10668295,1,CBOE S&P 500 INDEX,E
108105,19960105,0A1A3.17,19960217,,C,605000,17,17.75,0,953,0.108018,10593047,1,CBOE S&P 500 INDEX,E
108105,19960105,0A28F.F2,19960217,19960104,P,555000,0.625,0.875,0,1968,0.194893,10653682,1,CBOE S&P 500 INDEX,E
108105,19960105,0A1E0.9F,19970621,,C,650000,32.625,33.625,0,400,0.127921,10608799,1,CBOE S&P 500 INDEX,E
108105,19960105,0A21B.9C,19960217,19960105,P,615000,8,8.5,1170,4886,0.122953,10623900,1,CBOE S&P 500 INDEX,E
108105,19960105,0A450.20,19960120,19960105,P,550000,0.125,0.1875,450,3509,0.280254,10768416,1,CBOE S&P 500 INDEX,E
108105,19960105,0A3DA.AD,19971220,,P,600000,26.75,27.75,0,0,0.148689,10738349,1,CBOE S&P 500 INDEX,E
108105,19960105,0A48C.51,19960316,19960104,C,530000,88,89,0,7660,,10783825,1,CBOE S&P 500 INDEX,E
108105,19960105,0A30A.0F,19960622,,C,665000,4.25,4.625,0,980,0.102333,10684943,1,CBOE S&P 500 INDEX,E
108105,19960105,0A36F.41,19960120,19960105,C,620000,3.25,3.5,4373,6112,0.097803,10710849,1,CBOE S&P 500 INDEX,E
108105,19960105,0A3B2.EE,19960217,19960105,P,560000,0.8125,1.0625,500,8457,0.190481,10728174,1,CBOE S&P 500 INDEX,E
108105,19960105,0A466.EA,19960622,19960105,P,565000,5,5.375,10,7923,0.152836,10774250,1,CBOE S&P 500 INDEX,E
108105,19960105,0A4D8.0E,19960622,,P,475000,0,0.25,0,1289,0.163733,10803214,1,CBOE S&P 500 INDEX,E
108105,19960105,0A46A.6C,19960217,19960105,P,580000,1.875,2,25,3386,0.164798,10775148,1,CBOE S&P 500 INDEX,E
108105,19960105,0A5C6.01,19960921,19960105,P,560000,7.5,8,243,2313,0.156668,10864129,1,CBOE S&P 500 INDEX,E
